Country Name,Country Code,Time,Time Code,Adjusted Net National Income(Yrly % Growth),Adjusted Net Natiobnal Income (Constant),Adjusted Net National Income (Current),Current Account Balance (% GDP),Current Account Balance (BoP Current $),Exports Goods and Services (% GDP),Exports Goods and Services (Yrly % growth),Exports of Goods and Services (Current $),External Balance on Goods and Services (Constant LCU),"Foreign Direct Investment, Net (Current $)","Foreign Direct Investment, Net Inflows (% of GDP)","Foreign Direct Investment, Net Inflows (Current $)","Foreign Direct Investment, Net Outflows (% of GDP)","Foreign Direct Investment, Net Outflows (Current $)",GDP (Constant 2015 $),GDP (Constant LCU),GDP (Current LCU),GDP (Current $),GDP Growth (Yrly %),GDP per capita (Constant 2015 $),GDP per capita (Constant LCU),GDP per capita (Current LCU),GDP per Capita (Current $),GDP per Capita Growth (Yrly %),"GDP per capita, PPP (Constant 2021 International $)","GDP per capita, PPP (Current International $)","GDP, PPP (Constant 2021 International $)","GDP, PPP (Current International $)",GDP: Linked Series (Current LCU),General Government Final Consumption Expenditure (% of GDP),General Government Final Consumption Expenditure (Annual % Growth),General Government Final Consumption Expenditure (Current $),Goods Exports (Current $),Goods Imports (Current $),"Grants, Excluding Technical Cooperation (Current $)",Gross Domestic Savings (% GDP),Gross Domestic Savings (Current LCU),Gross National Expenditure (% of GDP),Gross National Expenditure Deflator (Base Yr Varies by Country),Gross Value Added at Basic Prices (GVA) (Constant 2015 $),Households and NPISHs Final Consumption Expenditure (% of GDP),Households and NPISHs Final Consumption Expenditure (Annual % Growth),Households and NPISHs Final Consumption Expenditure (Current LCU),Imports Goods and Services (% GDP),Imports Goods and Services (Yrly % Growth),Imports of Goods and Services (Current $),Multilateral Debt Service (% of Public and Publicly Guaranteed Debt Service),"Net Financial Flows, IBRD (NFL, Current $)","Net Financial Flows, IDA (NFL, Current $)","Net Financial Flows, IMF Concessional (NFL, Current $)","Net Financial Flows, IMF Nonconcessional (NFL, Current $)","Net Financial Flows, Multilateral (NFL, Current $)",Net ODA Received (% of Central Government Expense),Net ODA Received (% of GNI),Net Official Aid Received (Current $),Net Dvlpmt Assistance and Aid Received (Constant 2021 $),Net Trade in Goods (Current $),Net Trade in Goods and Services (Current $),"Portfolio Investment, Bonds (PPG + PNG) (NFL, Current $)",Net Portfolio Investment (Current $),Service Exports (Current $),Service Imports (Current $),Taxes Less Subsidies on Products (Constant LCU),Travel Services (% of Service Exports)
Botswana,BWA,2023.0,YR2023,..,..,..,-0.601807749,-116727139.6,32.27510138,-13.77226563,6260105935,1285400000,-655929875.1,3.430679941,665417580.1,0.048915569,9487705.063,17946869751,2.03425E+11,2.63717E+11,19396084498,2.73379817,7235.929107,82018.05951,106326.8775,7820.232404,1.0623843,18846.25046,20916.40155,46743299629,51877779435,2.63717E+11,28.94315219,4.013874301,5613838256,5756947779,6212597548,..,28.1126099,74137619000,102.2069822,134.8894965,17323191107,42.94423791,5.615386736,1.13251E+11,36.58211125,-7.418805939,7095497209,98.74179095,18944000,-90000,..,..,-101624000,..,..,..,..,-455649769.5,-829637310.5,..,823148882.5,641006153.9,1014993695,7176400000,61.37197161
Brazil,BRA,2021.0,YR2021,1.360330057,1.3575E+12,1.21033E+12,-2.418765682,-40409045957,19.10943037,4.382256602,3.19251E+11,29595372500,-30201173400,2.779790849,46440503520,0.972038153,16239330120,1.84388E+12,4.20693E+12,9.01214E+12,1.67065E+12,4.762604379,8799.229459,20076.00895,43007.05968,7972.53665,4.317931617,18075.70601,18075.70601,3.78777E+12,3.78777E+12,9.01214E+12,18.54758836,4.172616736,3.09865E+11,2.83965E+11,2.41652E+11,231590000,20.08441501,1.81004E+12,99.43747001,214.5986908,1.58448E+12,61.36799664,2.957625023,5.53057E+12,18.54690039,13.75205325,3.09853E+11,10.83100223,-262263000,..,..,..,1864090000,0.209829896,0.068861456,..,1114540039,42312115283,15355119391,9566605000,-7881104680,31481822899,58438818791,6.42416E+11,9.362038147
Brazil,BRA,2022.0,YR2022,..,..,..,-2.09456544,-40884324311,19.630765,5.742839876,3.83178E+11,54892986000,-41251769571,3.822196153,74606361830,1.70880594,33354592259,1.89951E+12,4.33384E+12,1.00797E+13,1.95192E+12,3.016694354,9032.084816,20607.28345,47928.52695,9281.333344,2.646315324,18554.04618,19876.85335,3.90203E+12,4.18023E+12,1.00797E+13,18.40221272,2.139180851,3.59197E+11,3.40201E+11,2.88679E+11,173500000,18.53368447,1.86814E+12,99.55453597,231.3766309,1.63419E+12,63.06410281,4.145420811,6.35666E+12,19.18530097,0.95149376,3.74482E+11,11.81575892,643305000,..,..,0,332528000,0.086601897,0.030403343,..,602469970.7,51521824602,11904130389,-4686881000,2919022467,40291245724,79908939938,6.57197E+11,12.29133071
Brazil,BRA,2023.0,YR2023,..,..,..,-1.000382833,-21744978074,18.11027942,1.023138809,3.93657E+11,66459713400,-39079031685,2.954793452,64227330466,1.156953403,25148298781,1.95475E+12,4.45989E+12,1.08561E+13,2.17367E+12,2.908480487,9258.053291,21122.84508,51416.47625,10294.86668,2.501841813,19018.23907,21107.2821,4.01552E+12,4.45661E+12,1.08561E+13,18.2188135,1.670339468,3.96016E+11,3.43819E+11,2.51544E+11,..,18.4525996,2.00323E+12,97.63338775,242.0177622,1.68371E+12,63.3285869,3.122176512,6.87502E+12,15.74366717,-1.190279289,3.42215E+11,14.66015903,-481725000,..,..,..,1135083000,..,..,..,..,92275436589,52175686567,5443079000,-7343841595,45396164821,85495914842,6.71098E+11,15.21564427
Bulgaria,BGR,2021.0,YR2021,8.348450514,52586214654,69565093348,-1.033583482,-872530000,61.82065731,11.57486278,52187732358,3985699000,-1344780000,2.766354745,2335300000,1.173340486,990510000,59718632534,1.3051E+11,1.39602E+11,84417951261,7.780614814,8682.882238,18975.67792,20297.64212,12274.0776,8.66244927,29278.79498,29278.79498,2.01372E+11,2.01372E+11,1.39602E+11,18.88518604,0.494882225,15942487150,40647310000,44026020000,..,23.18016066,32359960000,97.51604,107.5955246,52047636513,57.9346533,8.548920499,80877915000,59.33669731,10.69296691,50090824212,..,..,..,..,..,..,..,..,..,..,-3378710000,2125980000,..,2737930000,11477890000,5973200000,16843916000,21.46640193
Bulgaria,BGR,2022.0,YR2022,..,..,..,-2.602466661,-2358950000,69.9770907,12.06539969,63429230645,2098384000,-3621890000,5.4620082,4950920000,1.466216004,1329020000,62130535278,1.35781E+11,1.6836E+11,90642851836,4.038777583,9352.326528,20438.68973,25342.74002,13644.20158,7.709931692,31536.17007,34826.64672,2.09505E+11,2.31365E+11,1.6836E+11,18.27892906,7.974888274,16568542586,49548890000,54857210000,..,23.80084589,40071112000,98.8859666,124.3398318,54890692007,57.92022505,3.935983891,97514510000,68.86305611,15.34339201,62419437924,..,..,..,..,..,..,..,..,..,..,-5308300000,985300000,..,1198080000,13696790000,7403170000,15843581000,24.45587616
Bulgaria,BGR,2023.0,YR2023,..,..,..,0.905860034,927670000,61.88531597,0.000170902,63375299650,6643287000,-2852510000,3.962897186,4058310000,1.177451064,1205800000,63302823437,1.38343E+11,1.85233E+11,1.02408E+11,1.886814839,9819.573529,21459.81709,28733.38193,15885.53913,4.996050986,33111.73321,37410.78004,2.13458E+11,2.41172E+11,1.85233E+11,18.4205974,1.106875796,18864101470,47066100000,51309050000,..,23.85207661,44181799000,95.89748894,135.0022416,55584424400,57.72732599,1.421612649,1.0693E+11,57.78280437,-5.453891476,59174013808,..,..,..,..,..,..,..,..,..,..,-4242940000,4219940000,..,1335370000,16313740000,7850850000,16933760000,25.05605704
Burkina Faso,BFA,2021.0,YR2021,-5.702378447,12921137682,14738025608,0.39220886,77255404,32.79707352,13.39337518,6460208897,-3.58E+11,36838054.5,-0.405926078,-79957355.34,-0.218907299,-43119300.84,16396850183,9.69401E+12,1.09229E+13,19697516284,6.942524926,745.4725634,440732.1,496601.788,895.5352884,4.431005409,2486.430931,2486.430931,54689652541,54689652541,1.09229E+13,20.24798045,18.11862779,3988349247,5678318202,4419268834,1287810000,18.68168982,2.04058E+12,96.82621163,106.984561,14778671564,61.07032973,3.813985979,6.67064E+12,29.62328514,7.461807169,5835051415,87.64756172,..,238636000,..,-29220693,484786000,44.97352254,8.578485249,..,1610540039,1259049368,398785467.8,..,-196139231.3,555518991.6,1415782892,1.08791E+12,14.69165738
Burkina Faso,BFA,2022.0,YR2022,..,..,..,-7.459886273,-1403966911,31.74484289,-8.421189697,5974448854,-8.13E+11,-646208346.3,3.5586103,669738240.9,0.125024554,23529894.57,16642350340,9.83915E+12,1.17393E+13,18820218691,1.497239741,739.3630212,437120.0672,521536.9037,836.1183046,-0.819552931,2466.053314,2641.870113,55508487753,59465954759,1.17393E+13,19.87077318,7.953530612,3739722967,5310112285,5316334923,1122730000,16.14338966,1.89512E+12,101.3541881,113.9376567,14872236847,63.98583716,4.126033586,7.51149E+12,33.09903103,6.113562784,6229310025,78.75743861,..,147118000,..,-23341809.9,238280000,35.60303419,7.736195101,..,1446619995,-6222637.928,-947074533.8,..,324009419.2,503547830.5,1444399726,1.06975E+12,15.00276804
Burkina Faso,BFA,2023.0,YR2023,..,..,..,..,..,28.86229551,-2.234113557,5866151263,-1.33E+12,..,0.025458142,5174270,0.025458142,5174270,17134994111,1.01304E+13,1.23283E+13,20324617845,2.960181474,744.1657606,439959.5029,535412.9374,882.6898101,0.64957799,2482.072253,2754.713465,57151639723,63429415199,1.23283E+13,19.97507117,5.113766739,4059856880,..,..,..,15.44612633,1.90424E+12,107.0977301,117.5160304,15339789753,64.5788025,6.737924633,7.96147E+12,35.96002561,12.80274292,7308737781,75.4776099,..,175390000,..,93458141.3,332191000,..,..,..,..,..,..,..,..,..,..,1.06975E+12,..
Cambodia,KHM,2021.0,YR2021,-0.971486041,21927048934,22808826441,-29.60824887,-10892923222,72.36103464,6.142256861,26621743091,-1.20E+13,-3391043981,9.468459111,3483461606,0.251201995,92417625.05,32909177696,1.2988E+14,1.50793E+14,36790163687,3.089842841,1938.764367,7651555.036,8883585.074,2167.403242,1.578620516,6225.532655,6225.532655,1.05674E+11,1.05674E+11,1.50793E+14,6.565786405,12.34568,2415563566,19520944332,30726238672,507570000,30.62447382,4.61795E+13,99.75433745,106.3365534,30776313750,62.80973978,-2.444540486,9.47125E+13,73.81881187,1.886498568,27158061718,30.38783876,..,63340000,..,..,220175000,27.48516048,3.872629967,..,1367050049,-11205294340,-12637667295,..,51206805.01,657296725.2,2089669680,8.52611E+12,28.00899575
Cambodia,KHM,2022.0,YR2022,..,..,..,-18.95759205,-7582000401,72.20706068,21.339468,28878876682,-1.23E+13,-3428345015,8.948301258,3578831296,0.376267128,150486280.4,34588654431,1.36508E+14,1.64059E+14,39994532960,5.103368887,2010.766737,7935720.611,9537363.15,2325.0305,3.713827754,6456.738214,6917.070129,1.11067E+11,1.18986E+11,1.64059E+14,5.899853929,-1.24,2359619024,23178927520,32005196504,492310000,34.08252289,5.59155E+13,100.5120035,111.1366399,32338088813,60.01762318,5.218993824,9.84644E+13,73.66657208,18.59508576,29462601452,26.25331854,..,251120000,..,0,471442000,..,4.023865081,..,1685550049,-8826268984,-9261970319,..,126103250.2,2317934461,2753635796,8.99614E+12,61.04555937
Cambodia,KHM,2023.0,YR2023,..,..,..,1.30468362,552346250.6,66.89266606,-0.367779563,28319442900,-1.05E+13,-3807381868,9.35096702,3958792379,0.357643079,151410511.2,36304274723,1.43279E+14,1.74027E+14,42335646896,4.960066589,2083.593018,8223137.851,9987852.486,2429.748535,3.621816524,6690.589426,7425.511791,1.16576E+11,1.29381E+11,1.74027E+14,6.077860903,7.5342,2573101731,23564391216,26550635328,..,33.59507473,5.84645E+13,99.69940489,113.5198126,33913014083,60.32706437,4.579326388,1.04985E+14,67.31417634,-2.15761302,28497892006,28.30932568,..,365351000,..,..,730270000,..,..,..,..,-2986244112,-1668160812,..,349979143.2,4188152809,2870069509,9.55697E+12,73.62771249
Canada,CAN,2021.0,YR2021,8.880430113,1.40406E+12,1.60555E+12,0.012777468,256504117.9,31.21635296,2.729317641,6.2666E+11,-78068727000,44529089000,2.945251489,59125104307,5.163418665,1.03654E+11,1.69631E+12,2.16921E+12,2.51712E+12,2.00747E+12,5.286956891,44359.61673,56726.46587,65824.58034,52496.84417,4.705382052,56547.80056,56547.80056,2.16238E+12,2.16238E+12,2.51712E+12,21.44233714,5.396309317,4.30449E+11,5.07882E+11,5.05954E+11,..,24.33985149,6.12664E+11,99.97457415,112.1228491,1.59102E+12,54.21781137,5.114679677,1.36473E+12,31.20781146,8.137415316,6.26488E+11,..,..,..,..,..,..,..,..,..,..,1927675054,117851617.8,..,-44480532823,1.18794E+11,1.20604E+11,..,12.87824754
Canada,CAN,2022.0,YR2022,..,..,..,-0.35263202,-7622082462,33.84504756,3.200737349,7.31555E+11,-1.13E+11,37342988263,2.312516526,49984660122,4.040172116,87327648385,1.7611E+12,2.25207E+12,2.81329E+12,2.16148E+12,3.819866339,45227.14474,57835.84872,72248.51573,55509.39318,1.955670659,57653.6893,62707.9414,2.24498E+12,2.44179E+12,2.81329E+12,20.69168862,3.167294467,4.47247E+11,5.99042E+11,5.83533E+11,..,25.51899218,7.17923E+11,99.84491462,119.0138927,1.65259E+12,53.78931919,5.082753606,1.51325E+12,33.71384881,7.638415038,7.28719E+11,..,..,..,..,..,..,..,..,..,..,15509256417,3078327811,..,-1.16E+11,1.32768E+11,1.45199E+11,..,21.00315076
Canada,CAN,2023.0,YR2023,..,..,..,-0.729574021,-15630911197,33.36930439,5.420767429,7.14928E+11,-83308423000,35229170707,2.228511055,47745201181,3.872835394,82974371889,1.7831E+12,2.2802E+12,2.89214E+12,2.14247E+12,1.248927304,44468.7475,56866.0208,72127.21927,53431.18571,-1.676862949,56686.91595,63419.08174,2.27302E+12,2.54296E+12,2.89214E+12,21.20664975,1.482377464,4.54346E+11,5.69147E+11,5.70607E+11,..,23.5815002,6.8201E+11,100.4383951,123.1771917,1.67261E+12,55.16392706,1.716295419,1.59542E+12,33.82318975,0.866141259,7.24652E+11,..,..,..,..,..,..,..,..,..,..,-1460443958,-9809215766,..,15376247812,1.45757E+11,1.54106E+11,..,26.38219048
Chile,CHL,2021.0,YR2021,6.227921602,2.03184E+11,2.16294E+11,-7.27771005,-22962267946,31.9735835,-1.534795003,1.00881E+11,-1.24E+13,-603863144.8,4.810199707,15176902319,4.618810037,14573039174,2.73437E+11,1.99204E+14,2.39562E+14,3.15515E+11,11.33395707,14053.87438,10238523.78,12312801.65,16216.57065,10.84350324,29132.87799,29132.87799,5.66819E+11,5.66819E+11,2.39562E+14,14.72846244,14.12035737,46470510453,94604151312,84298843436,..,23.17732775,5.55241E+13,100.8912802,113.7601008,2.42791E+11,62.09420981,20.98959405,1.48754E+14,32.86486375,31.89019136,1.03694E+11,..,..,..,..,..,..,..,..,1350000.024,1269999.981,10305307876,-2188473339,..,-32645166552,5843895346,18337676561,2.21772E+13,1.932304004
Chile,CHL,2022.0,YR2022,..,..,..,-8.659565316,-26161979060,35.51510707,0.760497052,1.07297E+11,-1.30E+13,-5030305059,6.036279624,18236599109,4.371258216,13206294051,2.79066E+11,2.03305E+14,2.63843E+14,3.02117E+11,2.058740081,14272.27099,10397630.01,13493692.79,15451.13196,1.553995739,29585.60167,30944.63587,5.78488E+11,6.05062E+11,2.63843E+14,14.67535232,6.510972601,44336666585,98556641852,94827200714,..,21.63081244,5.70713E+13,103.9575661,126.1860222,2.48333E+11,63.69383524,1.642339103,1.68052E+14,39.47267314,1.527108681,1.19253E+11,..,..,..,..,..,..,..,..,..,..,3729441138,-11869384985,..,-5313110495,8514767554,24113593676,2.22162E+13,12.96441752
Chile,CHL,2023.0,YR2023,..,..,..,-3.546305608,-11899037356,31.13673653,-0.318319279,1.04474E+11,-5.40E+12,-15459843912,6.478592102,21737835925,1.871048692,6277992013,2.79677E+11,2.0375E+14,2.8187E+14,3.35533E+11,0.218780667,14226.51807,10364298.11,14338098.91,17067.81362,-0.320572086,29490.75849,32893.42797,5.79754E+11,6.46646E+11,2.8187E+14,15.10268919,1.747282364,50674556216,94557422789,79233989631,..,24.26017038,6.83822E+13,98.69362094,133.6145794,2.5102E+11,60.63714043,-5.20102902,1.70918E+14,29.83035747,-12.01177387,1.00091E+11,..,..,..,..,..,..,..,..,..,..,15323433158,4541738609,..,1770995322,9791970494,20573665043,2.0602E+13,24.5375632
China,CHN,2021.0,YR2021,7.421746388,1.11358E+13,1.27329E+13,1.980228144,3.52886E+11,19.94397383,..,3.55411E+12,..,-1.65E+11,1.930786223,3.44075E+11,1.003328449,1.78798E+11,1.58513E+13,1.0992E+14,1.14924E+14,1.78205E+13,8.448469417,11223.25535,77827.03421,81369.97498,12617.5051,8.351719954,20406.72966,20406.72966,2.88216E+13,2.88216E+13,1.14924E+14,15.8081384,..,2.81708E+12,3.21584E+12,2.65313E+12,159010000,46.07829635,5.29549E+13,97.06200273,104.5215158,..,38.11356525,12.2279168,4.38015E+13,17.35801703,..,3.09328E+12,5.95899567,720985000,-309951000,..,..,684400000,..,-0.003187896,..,-564140014.6,5.62706E+11,4.61494E+11,89051495000,-51365856850,3.39393E+11,4.40605E+11,..,3.33829287
China,CHN,2022.0,YR2022,..,..,..,2.479474586,4.43374E+11,20.79148307,..,3.71789E+12,..,19846371667,1.06367353,1.90204E+11,1.174660069,2.1005E+11,1.6319E+13,1.13163E+14,1.20472E+14,1.78818E+13,2.95066993,11555.93024,80133.94957,85309.82014,12662.58267,2.964156837,21011.61713,22509.63635,2.96721E+13,3.17875E+13,1.20472E+14,16.05012775,..,2.87005E+12,3.34682E+12,2.68178E+12,109170000,46.5580614,5.60896E+13,96.58819111,106.2508276,..,37.39181085,0.843032913,4.50468E+13,17.55999902,..,3.14004E+12,4.485508325,-237055000,-207897000,..,0,-368373000,..,-0.001592458,..,-380579986.6,6.65049E+11,5.77609E+11,-56166639000,2.89054E+11,3.72495E+11,4.59935E+11,..,3.617281436
China,CHN,2023.0,YR2023,..,..,..,1.421693486,2.52987E+11,19.74307232,..,3.51324E+12,..,1.42574E+11,0.240113517,42727679407,1.041324581,1.85301E+11,1.71757E+13,1.19104E+14,1.26058E+14,1.77948E+13,5.249557864,12175.19611,84428.21403,89357.98815,12614.06174,5.358857863,22137.59983,24569.28651,3.12297E+13,3.46601E+13,1.26058E+14,16.50931118,..,2.9378E+12,3.17919E+12,2.5853E+12,..,44.36216456,5.59221E+13,97.716787,106.0653246,..,39.12852426,..,4.93247E+13,17.57369904,..,3.1272E+12,8.635169265,-486465000,-163452000,..,..,-785984000,..,..,..,..,5.93896E+11,3.86063E+11,-29282319000,63244110363,3.32055E+11,5.39888E+11,..,7.468173279
Colombia,COL,2021.0,YR2021,7.652827833,2.77592E+11,2.62458E+11,-5.635169495,-17949402964,16.19700595,14.63412282,51591453811,-8.59E+13,-6380521503,3.001756938,9561335277,0.998608409,3180813774,3.30531E+11,9.06243E+14,1.19263E+15,3.18525E+11,10.80119819,6457.169218,17704148.18,23299014.79,6222.621644,9.592978284,17352.08887,17352.08887,8.88222E+11,8.88222E+11,1.19263E+15,16.04633106,9.818460208,51111517162,42735574446,56719215736,1233500000,11.25181741,1.34193E+14,107.6651345,129.1170514,2.98255E+11,72.70185153,14.72408949,8.67067E+14,23.86214044,26.72866663,76006795312,15.05024104,1848681000,..,..,0,2921667000,1.687480205,0.611442995,..,1916930054,-13983641290,-20000679159,5233632000,-4595372929,8177865908,14194903777,8.864E+13,33.51865245
Colombia,COL,2022.0,YR2022,..,..,..,-6.134778929,-21185224412,20.23240039,12.30325311,69868522988,-1.20E+14,-13799016477,4.975683423,17182521350,0.979789215,3383504873,3.54623E+11,9.72298E+14,1.46979E+15,3.4533E+11,7.288883887,6854.209236,18792745.22,28408376.65,6674.596019,6.148824726,18419.0384,20643.29392,9.52963E+11,1.06804E+12,1.46979E+15,13.99818069,0.848814242,48339899903,59473451661,71651700641,1058080000,12.13485455,1.78357E+14,107.6091771,144.4169605,3.17349E+11,73.86696476,10.68435107,1.08569E+15,27.84157748,23.61408134,96145284718,19.76148293,1819527000,..,..,0,2602599000,1.666131995,0.557394046,..,1941589966,-12178248980,-16400360398,-1478087000,427001372.2,13732017930,17954129348,1.02605E+14,45.31987785
Colombia,COL,2023.0,YR2023,..,..,..,-2.511695976,-9129860183,17.83729677,3.38961467,64837475193,-7.71E+13,-15969707903,4.716592169,17144522052,0.323200565,1174814149,3.56787E+11,9.78233E+14,1.57246E+15,3.63494E+11,0.610409566,6819.179831,18696702.24,30053963.64,6947.359287,-0.511064131,18324.9053,20675.75029,9.5878E+11,1.08178E+12,1.57246E+15,14.75378039,1.613574249,53629083058,52641941236,59373499191,..,8.783128071,1.38111E+14,104.8192066,156.588944,3.19344E+11,76.46309154,0.843172826,1.20235E+15,22.65650339,-15.01378499,82354994446,16.95774565,517676000,..,..,0,1409277000,..,..,..,..,-6731557955,-7956441650,4269879000,8664442829,15631361270,16856244965,1.03067E+14,48.34557812
"Congo, Dem. Rep.",COD,2021.0,YR2021,-6.362870778,36959629082,32501996856,-1.061671929,-587406970.4,40.38582957,8.231802419,22344866758,-6.32E+12,-1677673790,3.032206389,1677673790,0.3476667,192358710,48065880295,1.36789E+13,1.10115E+14,55328482784,6.200154011,484.78465,137963.3014,1110599.421,558.0340773,2.816564591,1313.618218,1313.618218,1.30244E+11,1.30244E+11,1.10115E+14,8.261796258,21.74717085,4571126520,22185255469,18245386097,2697470000,27.81167134,3.06248E+13,99.70965229,549.0083789,45277601829,63.92653241,4.513648806,7.03925E+13,40.09548186,43.588622,22184221775,66.38498205,..,294276000,..,426872555.8,220091000,70.68519081,6.768452631,..,3610189941,3939869372,160710271.9,..,47981595.86,168692693.1,3947851793,1.5498E+11,63.83097807
"Congo, Dem. Rep.",COD,2022.0,YR2022,..,..,..,-4.78420264,-3148079379,45.49794997,18.91340822,29938355214,-8.15E+12,-1409373842,2.141855158,1409373842,0.66320548,436399470,52355494608,1.48997E+13,1.32064E+14,65801547620,8.924447626,511.2992663,145509.0106,1289722.818,642.6122658,5.469359706,1385.464724,1484.241166,1.41867E+11,1.51982E+11,1.32064E+14,9.364668955,22.1831371,6162097102,28683462979,26698285779,2724450000,28.73307075,3.7946E+13,102.7327674,588.520797,49324682724,61.90226029,3.05573356,8.17504E+13,48.23071711,24.88738612,31736558288,56.15770781,..,428132000,..,407631881.9,331016000,37.06943641,5.21762958,..,3330239990,1985177200,-2945395688,..,34816479.25,69723446.24,5000296334,1.66928E+11,48.49905136
"Congo, Dem. Rep.",COD,2023.0,YR2023,..,..,..,-5.848935464,-3882715616,44.2459902,15.7240512,29371942665,-1.88E+13,-2375258887,3.578097732,2375258887,0.354751686,235495830,56837576517,1.61752E+13,1.62254E+14,66383287003,8.560862509,537.269317,152899.7436,1533740.832,627.5021817,5.07922706,1455.835623,1615.750705,1.54012E+11,1.7093E+11,1.62254E+14,7.933348098,-12.85490839,5266417237,29600921211,28000329980,..,29.34583282,4.76148E+13,102.7692854,477.2830329,53578734553,62.72081908,3.469875653,1.01767E+14,47.0152754,85.61321135,31210285206,37.59011781,..,860647000,..,406351345.4,840343000,..,..,..,..,1600591231,-4030194363,..,3356414.66,49355811.09,5680141405,1.7183E+11,0.024292985
Costa Rica,CRI,2021.0,YR2021,4.411399069,57240496437,56532369848,-3.175933478,-2063109436,36.17635703,15.93392165,23500424069,..,-3146180283,5.530729864,3592802258,0.687526147,446621975,66522107766,3.72935E+13,4.03266E+13,64960725734,7.935762247,13146.69279,7370280.776,7969707.821,12838.11854,7.388232264,23862.36487,23862.36487,1.20743E+11,1.20743E+11,4.03266E+13,16.53079798,1.694648053,10738526336,14826496400,17670962046,132700000,20.15285664,8.12697E+12,98.42892825,109.9185715,61383755722,63.31634539,8.344996691,2.55333E+13,34.60528528,19.2462289,22479844458,24.38252065,271661000,..,..,293944899.8,495740000,0.415698948,0.130472243,..,79309997.56,-2844465646,1670105882,-1032767000,3393439602,8781871022,4267299494,2.73237E+12,19.5509488
Costa Rica,CRI,2022.0,YR2022,..,..,..,-3.281399152,-2272159758,42.40519611,18.5008765,29362895414,..,-3060056477,5.305043279,3673404329,0.885782399,613347852,69549856033,3.89909E+13,4.481E+13,69243626029,4.55149178,13686.16141,7672716.928,8817808.492,13625.90085,4.103454958,24841.54627,25936.76941,1.26239E+11,1.31805E+11,4.481E+13,15.39587873,2.385188588,10660664690,16646641123,21312987643,69990000,20.28019334,9.08756E+12,97.41714031,119.9965657,64089089382,64.32392793,2.587923042,2.88236E+13,39.82233642,8.117766225,27574429707,42.00493052,269997000,..,..,551975856.9,1590048000,3.231899737,0.995284862,..,665599975.6,-4666346520,2297074272,0,2827184982,12745653555,5782232763,2.90238E+12,30.69807483
